"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBXL18",414.584668268415,-0.564429113987873,0.230744765813817,-2.44611881876142,0.0144403402548786,0.0299768751773324
"PRMT5",1287.81997216782,-0.545843174094512,0.190290863989225,-2.86846757984882,0.0041246546777755,0.0103908964114589
"CTSB",5852.78936857101,-0.507493804714846,0.173664345402004,-2.92226826145621,0.00347492102619918,0.00894299748240236
"RPS14",7441.32776080001,-0.412934993400371,0.180675212306417,-2.28550993868518,0.0222829443330404,0.043144871480523
"XKR8",233.49295931345,-0.569051735983677,0.254636364570248,-2.23476225378913,0.0254329611466377,0.0480686365150697
"IRF2BP1",270.371049081164,-0.745221417808217,0.250430621127175,-2.97575997078159,0.00292263515708849,0.00773356059143881
"ZNF503",533.37992028015,-0.584091598073151,0.213502483453557,-2.73576020580673,0.0062236359896351,0.0147548620420139
"ARL4C",669.759841154036,-0.462373802373078,0.201352511529447,-2.2963398810422,0.0216564554968617,0.0421030290329468
"DUS3L",286.756239280326,-0.766405313920791,0.256974421300098,-2.98241867826126,0.00285980612465127,0.0075929079994094
"CMTM3",542.1581835629,-0.586662776578496,0.213929113190077,-2.74232322955148,0.0061006276365849,0.0145305695568855
"HLA-DRB5",278.73654066514,-0.933543544379495,0.261279515906435,-3.57296874629009,0.000352956900903512,0.00120095132524681
"IVD",741.036249847214,-0.535225845743244,0.205252513078885,-2.60764576138243,0.00911672462032515,0.0202917338187494
"SLC2A1",2009.5125981999,-0.467286902575573,0.184204679953587,-2.53678083908244,0.0111876968023669,0.0241675737559642
"RPA2",857.107871658224,-0.598588515462852,0.20051166577203,-2.98530518490336,0.00283295526993786,0.00753960457529715
"CCT3",5066.64810627857,-0.541113518591013,0.177470673934529,-3.04903061781709,0.0022958108217766,0.00631571303889517
"NOTCH3",998.628847850813,-0.599350416855918,0.201404741258237,-2.97585058381245,0.00292177177836852,0.00773356059143881
"C7orf50",357.114664214345,-0.865341412937107,0.246440930280601,-3.51135427037959,0.000445829826329021,0.00148330205748055
"ALDH18A1",2156.40373834374,-0.488816473249294,0.178908663243083,-2.73221242833355,0.0062910564187462,0.0148897361149569
"PPM1G",1319.90168819631,-0.594622855557889,0.210541630200132,-2.82425311798273,0.00473909424659887,0.0116685459832924
"BCL7B",481.342319116836,-0.828070575806934,0.221705274208831,-3.73500620931079,0.000187710555672852,0.000684583301418529
"DVL1",374.330494265541,-0.616316566792996,0.23459858457113,-2.62711119046044,0.00861131902186562,0.019349565420755
"PTPRN",156.342644654071,-1.02273278817111,0.303749134515539,-3.36703111863117,0.00075982113880902,0.00237856678090724
"HADH",860.520840079544,-0.450992163582854,0.192760144274713,-2.33965462767096,0.0193015797598224,0.0382999284914038
"PTMA",5996.17164180795,-0.611810261011038,0.184398123052621,-3.31787683563595,0.00090704470921012,0.00278990942565624
"IRF1",736.568072229505,-0.515433429217744,0.199488993235635,-2.5837687626651,0.00977272916642269,0.0215339432968058
"JMJD6",854.58380392986,-0.508205135129896,0.196397172181365,-2.58763977854319,0.00966359792995667,0.0213314657249579
"SELENOH",572.712101644703,-0.731238242814988,0.22094767832798,-3.30955386518939,0.000934447839138012,0.0028670690365121
"SLC7A1",2338.34465232649,-0.915798315219133,0.180514304512017,-5.07327282286467,3.91031239053543e-07,2.56150046601719e-06
"AURKAIP1",256.443759311221,-0.932059134271582,0.282321684445061,-3.30140823615324,0.000962007974262836,0.0029443274363802
"ANP32B",1947.47473229389,-0.478988222682294,0.196589735914158,-2.43648642415109,0.0148307261454016,0.0306652449106299
"TMA7",910.751605111422,-0.595857170263647,0.199104831318479,-2.99268062114746,0.00276538975801476,0.00739779130400814
"LYPLA2",713.71117352234,-0.522379111582923,0.2094224259455,-2.49438000359554,0.0126177381301142,0.0267288035097338
"CNOT3",241.269631900077,-1.12820969955229,0.355725925375052,-3.17157007424405,0.00151617283866479,0.00439703450252097
"EEF1A2",218.87498920076,-0.901713521113724,0.289724996181228,-3.1123083372126,0.00185630506281352,0.00525714091894942
"OASL",368.658486481283,-0.515067581875193,0.228879746636142,-2.2503851452353,0.0244245071496451,0.0465806882017702
"DDX56",1802.95859700169,-0.461112836572826,0.191113030603463,-2.41277549268517,0.0158315679719671,0.0324096917862525
"ZNF408",315.869593399292,-0.610709657332586,0.241137886197112,-2.53261595249026,0.0113214918206945,0.0244086530257535
"VASP",474.744681742736,-0.602821829227019,0.225749846665923,-2.67030891993964,0.00757814902523468,0.0174033686895065
"PSMD13",2290.07785019445,-0.487418485854403,0.191320221113733,-2.54765796849382,0.0108448740785299,0.023540035883616
"KXD1",1286.29515383603,-0.658740410493865,0.1952080575436,-3.37455542964324,0.000739350246936402,0.00232541745922355
"FEN1",882.961933315845,-0.877256350881719,0.201732542624353,-4.34861098496766,1.37002481804597e-05,6.42373550403554e-05
"SFI1",192.358994677131,-0.590407755964972,0.26557981611749,-2.22308970838274,0.0262097514828484,0.0492359309503195
"RAB1B",2803.71477871041,-0.968105447063043,0.191565103275091,-5.05366285670948,4.33416411014814e-07,2.79711075410188e-06
"CDC45",282.927343837156,-1.20520942830107,0.240268028288094,-5.01610404383875,5.27297812679712e-07,3.33708040275178e-06
"DTYMK",806.425756328192,-1.14092807374364,0.216720145779845,-5.26452245423761,1.40554221251607e-07,1.02445190128748e-06
"TCEA3",597.517047879354,-0.49359406537135,0.21097429168313,-2.33959342360393,0.0193047426999003,0.0382999284914038
"KIF1C",1008.70700864463,-0.589005191910899,0.207665815119431,-2.83631271508098,0.00456377361180331,0.0112902352435964
"POLDIP3",3664.16012072558,-0.560826928947053,0.180816158248295,-3.10164165846799,0.00192450767573205,0.00542081014327426
"RAB32",502.339943828208,-0.571486370504695,0.221467048761531,-2.58045778683787,0.00986694186632379,0.0216980650061926
"RPS5",10516.0800514209,-0.431248705266702,0.176443900559034,-2.44411228668353,0.0145209063275289,0.0301063952303897
"SNAPC2",439.425265092524,-0.772516859800581,0.244487885548967,-3.15973471677744,0.00157912848679374,0.00456090276109846
"GPX4",5351.25008639296,-0.695380879619013,0.188346456824183,-3.69203058737726,0.000222470700845251,0.000794951262442707
"NFASC",1634.66560175125,-0.47419825760363,0.184198709975237,-2.57438424876797,0.0100418680997093,0.0219947799183277
"FAM20C",801.7067666179,-0.538558687676309,0.206946131945209,-2.60241002145862,0.00925711030899157,0.0205764378707385
"XRCC6",6346.82274198401,-0.490922195892579,0.18933141454808,-2.5929251997846,0.00951634654814973,0.0210675012600282
"TALDO1",2111.95558444085,-0.524650028235453,0.191702582976308,-2.73679164928254,0.00620415731045439,0.0147192591224539
"UHRF1",372.430537521234,-1.07914073200557,0.228038573018558,-4.73227278052538,2.22019771600905e-06,1.22222007747817e-05
"TUBB2A",333.168902285806,-1.03351151786036,0.235603523212174,-4.38665561435441,1.15106821648441e-05,5.48544689781545e-05
"ILK",2050.40866670602,-0.538793855537322,0.185434317793677,-2.90557789921502,0.00366575588748988,0.00937077783429103
"SELENOW",1879.20626808672,-0.525851421783894,0.188160887433659,-2.79469037883496,0.00519494429641389,0.0126400094999766
"MYL6",5886.48694530808,-0.660134029350774,0.17551236987423,-3.76118235896318,0.00016911207853731,0.000622951750413954
"MRPL4",648.50259739815,-0.738545893803334,0.213764905031689,-3.45494455085529,0.000550406006285469,0.00179266819684553
"TTYH3",2182.7766392398,-0.653905040116122,0.187638787013612,-3.4849140229663,0.000492295197442267,0.00162154338245709
"CTDSPL",701.832941335495,-0.458462338333646,0.199006442549433,-2.30375626266352,0.0212363295758654,0.0414590118623109
"WRAP53",317.731614359598,-0.778994142990529,0.240245870258201,-3.24248713267503,0.00118491298757157,0.00354114394655296
"RELT",111.238544809845,-0.842454205929741,0.324738178541293,-2.59425673234358,0.00947956714915115,0.0209907730743396
"PRDX2",2870.30573169748,-0.430789017128719,0.192106040971532,-2.24245429737713,0.0249320259201962,0.0473206505384664
"LRRC15",134.771370404987,-0.895148916300721,0.299621076926913,-2.98760329373984,0.00281174261898319,0.00749747533477791
"NEURL1B",289.79226385756,-0.736791528189258,0.237477389437341,-3.10257549122865,0.00191844611374389,0.00540755350503908
"LAMTOR4",570.839166903162,-0.574734507224033,0.215970673621426,-2.66116921148045,0.00778698127223113,0.017816814755558
"E4F1",272.492261453405,-0.815099976395416,0.252675989601472,-3.22587032381279,0.0012559024535843,0.0037218330795142
"SF3B3",9096.36655721101,-0.385550709899299,0.1714339549901,-2.24897518068438,0.0245140751760202,0.046706509353657
"ZNF574",555.395530022274,-0.67023001186266,0.214547767811288,-3.1239197624847,0.00178459114335307,0.00507582848761744
"MGAT1",922.897663860787,-0.676383355011247,0.222591969491879,-3.03866916922142,0.00237625647680851,0.00651167957016906
"EBP",564.715538242966,-0.764891127388026,0.214064618807423,-3.57317865815152,0.000352673964021122,0.00120040127093572
"ELAVL3",457.933613347973,-0.725068678724487,0.222850804105015,-3.25360584466552,0.00113950265926459,0.00342092730403425
"PAFAH2",240.581384820283,-1.0966372200275,0.260713348850367,-4.20629486316367,2.59591495370049e-05,0.000113591362562898
"SHISAL1",382.89626820755,-0.84022087864963,0.226298344359786,-3.71289008333965,0.000204905893305936,0.000740744533214811
"MT1M",139.053190755454,-1.10765758403586,0.297486614202562,-3.72338630094342,0.00019656840547421,0.00071530664609696
"TCF3",1531.72840033559,-0.573722496140769,0.194750109037044,-2.94594184813339,0.00321972925647455,0.00839538466295708
"NOB1",1945.69840976524,-0.497349738162554,0.186153928528377,-2.67171228721471,0.00754653217692844,0.0173428315503222
"FKBP8",1536.37590920178,-0.642774213695436,0.219998035226397,-2.92172706467113,0.00348096436429292,0.00895622180342379
"PSMB5",1414.97145961373,-0.612644615645044,0.191742911603486,-3.19513566640711,0.00139765124160593,0.00410259548915051
"MUL1",977.987387047892,-0.559377031085741,0.205261048778746,-2.72519815334619,0.00642629063556356,0.015160566811293
"NACC1",639.564473645266,-0.644357901266628,0.225396255182208,-2.85877820261804,0.00425276018704311,0.0106512703267593
"IP6K1",1695.10239009154,-0.505064822848087,0.202465176338154,-2.49457626236196,0.0126107624341462,0.0267226132676471
"NDUFA9",1391.5171513268,-0.424083152367808,0.184828660755617,-2.29446640274333,0.0217637227608803,0.0422552624337374
"TMBIM1",1672.37384781441,-0.414663053862953,0.183956211613517,-2.2541399946534,0.0241873622940254,0.0461996356592557
"CENPM",114.184535720259,-1.1929861185464,0.349972597362606,-3.40879865319955,0.000652496195544366,0.0020813430046723
"TEAD4",114.332505823977,-0.896413361449736,0.321511963068246,-2.78811821773318,0.00530151939469864,0.012855080590085
"PCOLCE",4706.97327902199,-0.670379031788392,0.195510291595479,-3.42886825198666,0.000606103668920002,0.00195350508465327
"RFC2",610.055502135875,-0.707108477674865,0.212513992371002,-3.32735021249994,0.000876761101024508,0.00270095903452866
"FBLIM1",535.092978541604,-0.680313986586768,0.217595084426785,-3.12651358085103,0.00176892334063566,0.00504285807189279
"STARD3",666.294943935106,-0.493510858101522,0.213816777672535,-2.30810165354444,0.0209934832452759,0.0411065276284353
"MAN1B1",2207.10959002149,-0.586691651598238,0.213543141764266,-2.74741509725421,0.00600670585527314,0.0143451361385956
"CDC6",485.525121914474,-0.822199211554578,0.215839474797385,-3.80930880380618,0.000139355821025927,0.000522874873584012
"ZNF622",341.160120474068,-0.686649082400339,0.25915958744915,-2.64952220814546,0.00806056744043161,0.018332604900136
"MCRS1",967.368030610284,-0.494354587202915,0.198013257080743,-2.49657318146801,0.0125399790883248,0.0265842637479988
"PIEZO1",3958.36212288923,-0.513445850020771,0.182176010998885,-2.8184053828246,0.0048262833103394,0.011853735038645
"FLNA",11442.9983499376,-0.7447763469366,0.202455560530146,-3.67871519550435,0.000234411855979395,0.000834907718777997
"SPHK1",332.687577990822,-0.649032929730362,0.252471678752475,-2.57071578458778,0.010148857886287,0.0221947404680665
"SLC35B1",799.483347483612,-0.475990564693844,0.210173926920837,-2.26474602091405,0.0235282696096066,0.0451410762930579
"AP2S1",1776.2042728254,-0.628986710755387,0.189994501416163,-3.31055217949522,0.000931120903279155,0.00285774719400219
"NOP14",861.523160252422,-0.460002317793619,0.204953071225308,-2.24442754160015,0.0248049061133229,0.0471398781014727
"LDLRAP1",405.969660262197,-0.555994612842117,0.229810197324249,-2.41936441165681,0.0155476557922029,0.031947414787466
"DBN1",1743.38580822879,-0.629335904556177,0.211732320658434,-2.9723185510795,0.00295559853302827,0.00780509843574887
"MED10",495.234179530528,-0.662770299139957,0.214156045556293,-3.09480079078945,0.00196945125423933,0.0055285390001307
"NCAPH2",421.461457118717,-0.755627337980954,0.249029821296827,-3.03428454490315,0.00241106904954797,0.00658883529884754
"FAM69B",245.482219341162,-0.734585387354997,0.266090117206018,-2.76066392494484,0.00576840014582417,0.0138480777694319
"MFN2",2597.97325234603,-0.500327988335748,0.186030017253257,-2.68950138113793,0.00715588509314992,0.0165759304123562
"PLIN3",1877.62328368573,-0.699291754300987,0.205339511858905,-3.40553918712679,0.000660335357991131,0.00210228349096051
"ANAPC11",1079.23349409808,-1.06190836402889,0.198394317754777,-5.35251400365934,8.67405880078027e-08,6.61957085660163e-07
"PI4KB",2139.83420564535,-0.416738173732678,0.182440408716849,-2.28424271061278,0.0223572707322453,0.0432380355036662
"SMOX",597.490352150245,-0.710259338792221,0.223087679983273,-3.18376765066307,0.00145371648939086,0.00424325739073746
"THAP3",313.669684000276,-0.741326945352674,0.243083340924485,-3.04968223051933,0.00229083608796571,0.00630553270263755
"ZNF672",467.365558804977,-0.492210213706425,0.214045265394539,-2.29956132315825,0.0214730854153924,0.0418814856089111
"CXXC5",1525.95705491821,-0.532850509531758,0.196617734092036,-2.71008366560838,0.00672662379416772,0.0157735423631064
"ACLY",4737.93940295644,-0.408025170691557,0.17455928929785,-2.33745893634652,0.0194153337190721,0.0385039016532509
"METTL26",420.443048262999,-1.01971293182137,0.248087531483394,-4.1102949661524,3.95154018832657e-05,0.000165379893378674
"GNA11",1095.84398407411,-0.568233583590718,0.207738986848202,-2.73532470824042,0.00623187682435313,0.0147673250676196
"MSI1",325.689305963182,-0.534422012880001,0.239631636899766,-2.23018137251861,0.025735404382007,0.0485198157282105
"RFLNB",334.940242300096,-0.962819503831184,0.233151835738728,-4.12958148401683,3.63424184519171e-05,0.000153071173547692
"PDAP1",1016.47508425818,-0.648812088312728,0.221886924242096,-2.92406634833886,0.00345491097608127,0.00890539292740947
"CDC42EP2",446.309631306369,-0.69064763026326,0.222865830671462,-3.09893907102063,0.001942149562461,0.00546429686447952
"ZNF282",716.834131517222,-0.52794882328567,0.208040674871517,-2.5377192398156,0.0111577456726437,0.0241127136152439
"TYRO3",698.361637085194,-0.632121722966067,0.214124589101182,-2.95212112546012,0.00315599105169526,0.00825746746753361
"DRG1",1307.1322888882,-0.532203797413167,0.1963885871104,-2.70995277904814,0.00672927878251283,0.01577603064645
"CD276",2944.19679743825,-0.672987282250804,0.187605805835392,-3.58724123304207,0.000334195116896756,0.00114538201767455
"ARPC1B",1523.10942807952,-0.741672425986675,0.204813961542239,-3.62120052950453,0.000293239107651661,0.00101967928258236
"FKBP4",2519.24040136535,-0.866975133030661,0.197352946116665,-4.39301844786321,1.11787637353493e-05,5.33754961179387e-05
"ICAM1",533.904398531603,-1.54443675902751,0.21015914841425,-7.34889140292496,1.99857476250905e-13,1.38334916079123e-11
"HES1",270.312283547203,-0.78820508012532,0.259854170343115,-3.03325930495772,0.00241927619291759,0.00660761472337151
"BRF2",601.733403400797,-0.723917825400792,0.220765048219422,-3.27913241357518,0.00104126765530032,0.00315858634758276
"NRSN2",1469.59966141404,-0.468012229091869,0.197443939354873,-2.37035500112614,0.0177710129320918,0.0356573050885555
"SUPT5H",2428.9745350567,-0.52161023707911,0.192686567867502,-2.70703995017331,0.00678860875512212,0.0158812690754429
"PLAUR",284.851724904959,-0.934701379915019,0.23963767297785,-3.90047761814735,9.60031017530243e-05,0.000372496550823769
"SF3A1",3331.57928510194,-0.46360275051402,0.186318783450141,-2.48822336604661,0.0128383071988973,0.027140872416635
"ITM2C",1015.8879072021,-0.716286448417396,0.199235475675392,-3.59517523668535,0.00032417329788058,0.0011145075729149
"PLD3",4514.57900988712,-0.450822767844158,0.190238943132102,-2.3697711962745,0.017799096255744,0.0356991802916624
"DRAP1",686.065297532874,-1.22098056416363,0.239392580299751,-5.10032751489123,3.39066250784587e-07,2.25542859560876e-06
"AKT1",1718.90360280775,-0.667434511658071,0.194921219453587,-3.42412444129509,0.00061678370430648,0.00198340646693487
"UBAC1",708.227080501099,-0.622595523948227,0.212642489235537,-2.92789802351588,0.00341261953333964,0.00881014818492324
"SCAND1",1380.16944648684,-0.698842800180597,0.192053048467876,-3.63880087171587,0.000273910487813181,0.000960044620529344
"ATP5MF",1000.48831211694,-0.471565534235591,0.195981180829692,-2.40617763521581,0.0161204241635034,0.0328989604887332
"ECI1",321.18448655794,-0.806652581951588,0.255829252266918,-3.15308970652806,0.00161552152965776,0.00465785962730921
"PPP2R5D",973.059470951846,-0.579544339463165,0.200873802614017,-2.88511658524616,0.00391268736174347,0.00992002548835472
"PSMD9",369.689407315294,-0.636071220634389,0.236383347085257,-2.69084615510151,0.00712710531804711,0.0165208638028174
"AP1B1",818.97493944478,-0.510457610278031,0.214179448731406,-2.38331741584682,0.01715739327232,0.0346508628054323
"BTBD2",2057.99862757465,-0.567395456261154,0.196681819696211,-2.88483936714404,0.00391613422383301,0.00992368063172022
"POLR3H",402.056210569817,-0.592143633075078,0.227062293623793,-2.60784661171514,0.00911137728381849,0.0202887915628263
"JPT2",1817.94157083264,-0.623551619967913,0.17928515945718,-3.47798792636174,0.000505192679502053,0.00166036136234341
"SLC25A25",527.499725153572,-0.733494165097812,0.212069936376961,-3.45873713940293,0.000542714282217136,0.00177111307793775
"TRIP13",417.349042376644,-0.672153386825327,0.220740081200666,-3.04499927321445,0.00232680872194219,0.0063921045600288
"MTA2",1333.07744360881,-0.492930068439681,0.192987168370478,-2.5542116224712,0.0106428549537718,0.0231421305651216
"YIF1A",708.595978404874,-0.693295283299311,0.22346085071892,-3.10253577335285,0.00191870356735677,0.00540755350503908
"EHD2",4572.02702139895,-0.610102304605358,0.187010674342949,-3.26239294494239,0.00110475891279001,0.00332736012151472
"CDKN2AIPNL",326.664657527095,-0.749873547199196,0.243540258860026,-3.07905374950835,0.00207659212886629,0.00578012061066324
"DHX30",2077.17808361374,-0.559234569583404,0.188825689150573,-2.96164453099101,0.00306000838058447,0.00803820672797907
"CBX4",552.933888486961,-0.48893732440957,0.212782661754244,-2.29782502191967,0.021571750037094,0.0420309413124324
"SLC10A3",227.077360997512,-0.614548621052774,0.265719246736484,-2.31277421037636,0.0207350564205613,0.0406568122921386
"DCTD",1296.94725903474,-0.45530814910168,0.194301127700442,-2.34331192253108,0.019113396132791,0.0379888343217602
"MYL6B",779.607825618689,-0.604579064472172,0.21140780279835,-2.85977649107325,0.00423939681225581,0.0106258672189689
"TGFBI",12232.0593450165,-0.436073928110705,0.173233011986833,-2.51726806056948,0.0118268809803943,0.0252889323706942
"ZNF76",277.188616937157,-0.582052727074867,0.253596494789732,-2.29519231942647,0.0217221051635942,0.0421992928183033
"VKORC1",1263.17082449026,-0.839345657623276,0.187090647536544,-4.48630473342785,7.24690718641784e-06,3.60451695131476e-05
"AGPAT2",403.637929268208,-0.755181267536096,0.2441604074888,-3.09297185118245,0.00198162930467443,0.00555642120613811
"LMNA",16092.980676476,-0.764122937121366,0.196905757287674,-3.88065309845158,0.000104176342866578,0.000401376972243436
"FRMD8",512.59745323475,-0.487762455755378,0.214045959752397,-2.27877441050329,0.0226804788075813,0.0437519741254024
"ASF1B",874.102144759665,-0.945463987192558,0.198967118083749,-4.75186048980513,2.01553425266328e-06,1.11888715832087e-05
"TMED1",412.055598561575,-0.706043348825537,0.228916952446918,-3.08427725111034,0.00204047343958411,0.0056923917996064
"ALDH3A1",1613.69642638538,-0.979451701694165,0.209766958135126,-4.66923728313413,3.02320036174081e-06,1.62099876384131e-05
"UQCR11",1376.75456313251,-0.576692033216158,0.193988960495448,-2.97280851314057,0.00295088484929532,0.00779499819544305
"SH3GL1",1822.70531712585,-0.592814903516611,0.201354701798536,-2.94413241022674,0.00323861409442428,0.00843351810223929
"HELZ2",1239.44842854353,-0.577713707240077,0.222337926789745,-2.59835879366814,0.00936705619797785,0.0207928060658409
"TMSB10",13567.9415041038,-0.46904405821777,0.182028831650763,-2.57675695637969,0.00997320478674247,0.0218734280919958
"SF3A2",1028.60533603533,-0.65333707395561,0.222005744207909,-2.94288364603647,0.00325170606465763,0.00846093234174059
"SCARF2",780.73041582291,-0.6148733459782,0.211867280215444,-2.90216283209445,0.00370595854639274,0.0094624779382393
"TUBB6",1096.12436056069,-0.908570731436043,0.197564495799494,-4.59885632668605,4.24816616579303e-06,2.21773991081326e-05
"MRM2",599.218854620827,-0.534750460323794,0.214791071428796,-2.489630768945,0.0127875866327967,0.0270451992503037
"INTS5",570.923382389728,-0.473956048891156,0.213867457136674,-2.21612046655733,0.0266832529176194,0.0499831259232773
"NDUFB2",697.017470857334,-0.690452782641192,0.203988694241327,-3.38476004863465,0.000712405014179337,0.00224566395870926
"ERBB2",1308.71864343586,-0.453945361174726,0.202825718830424,-2.23810552129365,0.0252141746951192,0.0477371654805452
"ERCC1",915.741747412246,-0.620737229959409,0.204908062981164,-3.02934506787304,0.00245084574523667,0.00667541859833587
"CARMIL2",212.171612528173,-0.877041380557398,0.270794900286897,-3.23876623831618,0.00120047920176345,0.00358225599609725
"RBP4",323.788499511311,-0.7805445367389,0.250158115748201,-3.12020473293205,0.00180725381727174,0.00512996796196033
"MAP3K14",459.469702444788,-0.564344582443466,0.218138110309075,-2.58709760364138,0.00967881714826698,0.0213602970197428
"YKT6",1553.11656627361,-0.631087852628862,0.213362141657133,-2.95782488743013,0.00309818071330314,0.00812984960240575
"LTBP4",2236.36632759805,-0.548520968984758,0.203727376315552,-2.69242641271322,0.0070934187389104,0.0164697768420678
"ETV4",160.47736768358,-0.766829714788887,0.298833826529365,-2.56607400740001,0.0102856879968429,0.0224443870795307
"KEAP1",1356.33504420145,-0.683265192826743,0.207607011913734,-3.29114699223481,0.000997797605622494,0.00303789624744739
"HSPA8",23189.5122572125,-0.459103164319546,0.172817861206792,-2.65657242320681,0.0078939493142158,0.0180157505907558
"BSG",9765.93501304144,-0.789960642431111,0.199127881188055,-3.96710213415608,7.27518210155574e-05,0.000289195792936541
"NCS1",3535.63709503184,-0.584926348647996,0.184168399578433,-3.17604078651338,0.00149299958468999,0.00434127787581125
"DNAJB2",1069.78654979626,-0.630239412121218,0.207856698344405,-3.03208613020954,0.00242869893393196,0.00662421109067472
"ABHD17A",414.44449064059,-0.624398165392178,0.220223909494841,-2.83528780696178,0.00457844186692453,0.0113184968554827
"LSM4",565.530255593232,-0.927686184193417,0.217182280447121,-4.27146350191902,1.94194313599348e-05,8.75688071073508e-05
"MOB2",179.436542428583,-0.644705562930474,0.277435306864046,-2.32380503483071,0.0201359457773014,0.0396785967158529
"CAVIN1",7420.61478213295,-0.805855686467387,0.20174784013673,-3.9943708241002,6.486627441971e-05,0.00026046506458673
"CLTA",1255.04742207836,-0.585708837987488,0.194438036177685,-3.01231615738108,0.00259262422264677,0.00700758999338005
"C1orf122",352.572758082692,-0.70220637329495,0.238159862636227,-2.94846648600701,0.00319354764263932,0.00833590046593988
"MCRIP1",395.953403421814,-0.891734727882159,0.25381697120344,-3.51329827810219,0.000442580331777518,0.00147447328304742
"RPLP0",26996.9269897755,-0.455470134928826,0.178417809956919,-2.55282886298629,0.010685198358669,0.0232189008461263
"RPN1",4542.75709484288,-0.606376692981499,0.178284159711318,-3.40118097964147,0.000670953915924455,0.00213265955678235
"AACS",1087.98006361682,-0.426322388190931,0.19132860131911,-2.22822089981143,0.0258657880414415,0.048715750143666
"SRD5A1",256.723255177343,-1.41461593633321,0.25842786049871,-5.47392968236205,4.40163781924464e-08,3.59763923492018e-07
"SMIM29",154.145036336302,-0.89862191266474,0.305959464753222,-2.93706198430417,0.00331337870394684,0.00860556872518127
"UBE2J2",638.210927657452,-0.631219807674371,0.220611625746465,-2.86122639973558,0.00422005574139322,0.0105983241193735
"RPSAP58",7748.43087737283,-0.502660474625468,0.187756069267762,-2.67719960577474,0.00742403915624735,0.017120955165083
