"","x"
"ZWILCH",-1.59648110257723
"CCDC174",-1.60234938173648
"TMX4",1.57168585235726
"SPATA2",-0.950156420055301
"SRRT",-1.60823938027342
"CDON",1.75152514589342
"SHROOM4",1.11791990134942
"COL4A6",2.37080500648645
"TBC1D19",0.944393228277209
"MAN1C1",1.12329936557841
"LEPROT",1.12913884158189
"DPH6",1.12511635131218
"C1QTNF3",1.54975957183933
"GRN",1.45046537272395
"MFSD8",0.852398602309234
"FANCA",-1.62300955773872
"SOS1",0.949626926126237
"PCMTD1",1.30561389348713
"CERCAM",2.09674664925731
"VAT1",0.996789952274262
"NAA10",-1.41513166391293
"SLC2A12",2.54319210306312
"DNAJC8",-0.67617535214227
"GABPB1",-0.988630103037649
"GINS1",-1.51549155551505
"CRIPAK",1.06425246629228
"ZNF75A",-0.90668929124498
"VWA5A",0.998645059095792
"CD99L2",1.04184292211214
"NOL8",-0.870799115340195
"IFFO1",1.28931694214563
"PDIA2",-5.81805834316676
"TET1",1.0609529822592
"SMURF1",-1.75233428939037
"SLC26A2",0.989460949370311
"FGF1",1.36792706568416
"KLHL18",-1.33865540049016
"ZNF385A",-1.71768322681002
"TRIM14",0.982183139509002
"CCDC93",-0.81187903542018
"MAP1A",1.31291036013972
"PCDHGB3",1.74992733885991
"RCAN3",1.56767352060163
"PPARA",1.10584396955704
"NUCB1",1.46892924995125
"PXDC1",-1.56746526138328
"GMIP",-1.08922691848765
"FBXL17",0.847312502544517
"KDELC2",1.4206131601773
"DDX21",-1.7620732508967
"CENPE",-1.73899292770761
"APCDD1",2.27072605315268
"GALNT1",0.940605918281772
"PRRC1",1.36806564729841
"C7orf31",-0.984345531048761
"IGF1R",1.71146185863513
"FKBP4",-1.04488794719643
"C1orf216",1.12620684232469
"NOV",1.18194420458842
"SMIM14",0.847103407893006
"ICMT",-1.60788383969361
"MIER3",-0.677632193762432
"ARMCX3",0.756556543165248
"RALGPS1",1.05052152311997
"RRP12",-1.61734244297035
"KIF18B",-1.63085951209927
"LRP4",1.24789586993707
"UBTD1",-0.781841609224567
"PACS1",0.749518891043536
"LITAF",0.898125123475735
"KIF20B",-1.564410265551
"SRD5A1",-0.896277580701028
"UHRF1BP1L",-0.7511478336545
"CCNF",-0.995420064349032
"BCL7B",-1.62561699064386
"CADPS2",1.34658980152044
"MEIS1",1.23753127096088
"CETN2",1.27125998770979
"PPP1R37",-1.6072295731088
"DDX42",-0.685483632923465
"NEK2",-1.34912229813118
"RCN3",1.73144472365689
"GALC",2.3701978560763
"ZNF614",-0.78143566766823
"SLC5A3",1.86659129708334
"PATL1",-1.03551241707325
"DNMT1",-1.52803034881339
"LRRN3",-1.27538881878246
"PPP1R10",-1.2095660549844
"ARL4A",-1.00411475848987
"DENND2A",-0.639048417230964
"JUNB",-1.58089552417764
"EXTL3",1.2419815474044
"STRIP2",-0.980058563121066
"WDR41",0.945168683093609
"C10orf88",-1.19964801900954
"C7orf43",-1.8468303963413
"FBXL4",1.28154182569088
"PRPF3",-1.37702313706541
"PXYLP1",1.41996904705002
"SLC35E2A",1.71143915590762
"ARHGAP1",0.927932256702785
"PDCD11",-1.18156690239215
"HACE1",0.910803741231894
"PRDX4",0.875432817405766
"SNRNP40",-1.19080340309591
"AXIN1",-1.30292016934708
"PDGFC",-1.06665770633217
"JARID2",-1.39724825455802
"DOCK4",1.33463917200983
"MNT",0.875719959233722
"DHX9",-1.1032156843978
"AK9",-1.14590718123287
"RND1",-3.39606571790129
"DHX30",-1.14117831529181
"MAD2L1",-0.973863775378437
"ENTPD4",1.50323483430212
"ZBTB43",-0.920846544375574
"NRP1",1.13254084969148
"IFITM3",1.28445558842049
"ZNF410",-1.77837487631437
"COL4A3BP",0.757332171936268
"PRR14L",0.752543476021549
"GHDC",1.09947637869046
"SF1",-0.946385253768659
"CPVL",1.22703419338611
"TOX",3.00413012107039
"CREB5",-0.912713528578498
"NCAPG",-2.2496240136312
"IFI35",0.948814266864652
"ZNF431",-1.1468167848055
"ANXA11",1.13190040308122
"LRIG3",1.11199239518226
"EVI5",1.38710109697774
"ITPA",-0.941349101968991
"SEC61A2",-1.21745871394972
"PLEKHB1",2.17127120706339
"MOB2",-1.14059136435144
"IPO13",-1.00640109442741
"BMPR1A",0.675595004290424
"EIF3J",-1.39135647192409
"AMBRA1",-1.21093670033975
"ASB1",-1.32336735063964
"TMEM117",1.45456779006542
"NAA60",-1.18925156260992
"QSOX1",1.12725383397713
"VKORC1",1.26126152759599
"RNF170",1.61069414040598
"HIST1H4L",-2.55720492880602
"CD164",1.35402106472799
"DEDD",-0.746418507132056
"PON2",1.18954696491551
"FAM214A",-0.847283784049789
"XYLB",1.17233453227286
"MIS18A",-1.5443255032789
"C17orf100",2.1274144594319
"MAML2",1.19539783995073
"C20orf194",1.22800078534905
"SOX4",2.06137427858567
"TTK",-0.997046509057055
"TPX2",-2.05234023332661
"LANCL1",1.60685474906676
"PISD",-0.899289671618373
"H2AFX",-1.23228509204208
"HDGF",-0.84204825026067
"CSTF3",-1.04355247550957
"GDAP1",-2.13324598030824
"POMGNT2",1.0945443169179
"DCN",3.76457108118592
"ABCA1",1.07777411809142
"PPFIA4",1.76820765870945
"TMEM265",-0.989609175749148
"AGMO",1.55307033522833
"EPHX2",1.57933137899447
"MFSD6",0.841455186494555
"ZNF713",1.96708071298
"CTDSP1",0.882940111754977
"ZNF514",1.32242279242819
"TFIP11",-0.853125031068963
"RBM10",-1.15200968901352
"TMEM263",1.03930119681794
"FKBP9",1.65272728343289
"RAB3IP",-1.26706051593371
"C12orf4",-1.32550218760285
"PER1",-2.63797878285403
"ATL3",1.57913736101744
"ZC3HC1",-1.16938201216035
"SERTAD1",-2.91104964760792
"CCNL1",-1.71421974851261
"ZNF281",-0.993411789994237
"RAB11B",0.721911905775912
"DHX34",-1.19142302810392
"IMPG2",-2.37532356295575
"ANKRD33B",-1.45977140942506
"NAV1",0.915951893328162
"SLC25A36",1.10636335362461
"NSUN2",-1.45807303043455
"NOL3",1.23027328337412
"SAP130",-1.2421927824674
"HIST1H2AC",-1.20845776883102
"ZNF764",-1.44578935458953
"DNAH10",-2.71247565086905
"FAT4",2.91145562271301
"SNAI2",1.90450405902618
"EFNA3",2.08387196878731
"ST6GALNAC2",2.19133658743715
"SLC17A5",1.31735701747679
"SMO",0.888167914598019
"FRMD6",-1.88026108547904
"SOCS3",1.11168481771998
"URGCP",-1.5352762358602
"MR1",1.03718631975085
"SEPT6",1.2498015173422
"DDIT3",-1.86133401529841
"DTYMK",-0.945869127388322
"ANKRD36",1.40646893517752
"ADCY1",-0.741582965823306
"SLC35E2B",1.16138457497209
"DCAF16",0.982151124783347
"PSMD14",-1.16975765671562
"DTL",-2.9295845717789
"C12orf66",-1.35562386511731
"ATXN7L3B",0.750962448961116
"KCMF1",-0.987247340777774
"BBS2",1.05667710483216
"ZFAND2A",-1.19240621252837
"ZNF416",-1.16168317547867
"RTL8B",1.14556600700441
"RTL5",2.06295457632638
"DAPK1",1.68600632648734
"ZNF404",1.21309240051847
"PI4K2B",-1.02868886170112
"SQSTM1",-0.997191999242176
"RECQL4",-1.72234875086896
"PLEKHA1",0.831821980143343
"CEBPG",-1.41492951622656
"ZBTB6",-0.709492401050998
"TMSB10",1.12353890060853
"FAM171B",1.40606581611314
"TRIB2",1.58876294810865
"CCT6A",-1.12394743048516
"RAD18",-1.34406039778532
"PPM1K",1.60863712780353
"MAD2L1BP",-2.11489375683947
"PPP1R13B",-1.6018704175675
"ZHX2",-2.0416266795752
"CDT1",-1.63749229276163
"NSRP1",-1.09240223257062
"SPAG5",-1.33608424411161
"EGLN3",2.63552780242345
"TSC22D2",-1.31080134949095
"PPTC7",-1.2265949139128
"RSAD2",2.12852880614545
"P2RX4",1.40393131607422
"DNASE2",2.16029169181653
"ESCO2",-2.98590584481214
"KDM2A",-0.799727518900737
"ATIC",-0.782370827603002
"POU3F3",1.04232792535544
"SELENON",1.34813972865655
"YIPF2",0.84069185515893
"PLEKHA2",1.132658488427
"ZNF592",-0.671016801774774
"COTL1",-1.11941153119186
"MYB",-8.65753080814379
"PDZD11",0.920290573819202
"HIST1H2BB",-1.64471205259146
"TRPM4",-1.48010248408028
"STK10",-1.31420898128173
"OVGP1",-3.07672363124029
"BSN",-1.3348206822961
"ST8SIA1",1.35206836140541
"ERLEC1",0.709400836108813
"CMPK1",2.05251259070998
"RAB35",-0.862640502966262
"TBRG4",-1.34899238316583
"SDC3",1.04657014730071
"ZNF248",1.63095033861502
"PRC1",-1.56049638506007
"ERF",-1.42792252675508
"NVL",-1.04988135022765
"TRIM28",-0.628697097941747
"STK32A",-1.23919914713401
"SLC22A23",0.853020768628143
"THUMPD2",-2.48827993739892
"CEBPZOS",1.01713601782844
"IKZF4",0.823928776127681
"WARS",-1.08398649891715
"UTP3",-1.49388439301808
"COL12A1",1.66392096818553
"HES1",-2.31453996746784
"RNF114",-0.78375473089347
"NFKBIA",-1.70651019315028
"NXF1",-1.33881191793767
"SURF6",-2.04232351588438
"SARNP",-1.12577354384207
"ZNF778",-0.972195482683334
"TUFT1",-2.53258483743062
"PPP1R15A",-4.42411046947899
"C19orf70",0.906643424783421
"PAQR8",1.0687844722305
"MARK2",-1.4418324951147
"WDR20",-0.953892082271585
"CHD2",-0.760819532612432
"HIST1H2AL",-3.7317048862931
"GPRC5B",2.55766790611063
"TCF7L2",0.778502832629956
"MPI",1.616573899292
"PLA2G16",0.931432079656909
"EYA1",2.60503745374836
"ARSK",1.27558001511299
"HIST1H2BN",-0.954648438159033
"BEND5",1.86029099733977
"IRF1",-2.38293982876521
"SERPINE2",0.728228027485343
"MANEA",1.32138131684018
"POLR2H",-1.86377170968451
"PEA15",-0.959741104517572
"FTH1",0.834188690515374
"STAG1",-0.832547307621663
"CDK1",-1.06495406104466
"HIVEP1",-0.738190546006645
"FARSB",-0.8782946459701
"APBA3",-2.09365714575016
"PPIG",-1.03318945902703
"GMPR",1.27994614881156
"DIAPH3",-2.06791908074481
"DCAF6",0.753591918467457
"LRP5",1.08558605481824
"POLR1C",-1.08575391845299
"FPGT",1.30771993392595
"HIST1H2AE",-1.82301846099589
"DDX60",1.02932188325386
"PEX11B",0.82637184268091
"PIAS4",-1.09850664458879
"LRRC46",-1.86829939285425
"PRPF40A",-0.706269379969742
"ETV6",0.92318111842038
"TRMT13",-1.01268942681094
"ZNF827",-0.924388244948467
"ZBED8",1.20507876430211
"NBEAL1",1.11739290359393
"SPATA13",0.99728807744126
"LMBRD1",1.62995571176266
"CCT2",-1.43116940112079
"PRRG1",0.820007723756679
"ANGPTL1",1.67000268086707
"FAM114A1",2.12750712809087
"GDF11",0.983794798024141
"MTFR2",-2.72006762450379
"ZYX",-1.34701560570909
"SLCO5A1",-2.1507800853182
"ASTN2",1.27907875586917
"KIFC3",-1.79653271564103
"UGCG",-1.32532815080305
"PPP1R16A",-0.817305708660382
"CKAP5",-0.64845152486388
"ZNF205",-1.54849175481268
"SLTM",-0.792573679813549
"TCN2",1.9845031621352
"RGCC",3.62268666136489
"MYORG",2.18773329737425
"S100A16",-1.01584162173429
"SMPD1",0.86189180200317
"C16orf87",-0.959237464410635
"CRAMP1",-1.24073553265593
"YTHDF2",-0.792515625425411
"KLHL26",-1.99994804653165
"EXOSC6",-1.19740406867508
"SHTN1",0.971188307742543
"ATG9A",0.810906971389248
"RPL7L1",-0.886821839022716
"USP48",0.814120573965065
"ERC2",-2.11588038695694
"WDR75",-1.08461136488083
"NCL",-0.849735557334728
"CLDN11",2.82242174069858
"TWIST1",1.14458909366174
"LFNG",1.8860404518929
"DCUN1D1",-0.674299976153337
"MRPL47",-1.58476259660452
"SUPT20H",-0.822532860119805
"SAFB",-0.993422375595027
"HSBP1",0.882257751812157
"SSPN",1.06402939510965
"ANKIB1",0.764760357755535
"CAPNS1",0.760940970430639
"IFFO2",-1.0736980986935
"TXNL1",-0.92285369060734
"PRKAB2",0.787158086292283
"PHF8",-0.75096646783729
"TMED4",1.09279596420034
"HAS2",3.27439542916297
"PLK2",-2.57411056727401
"AKAP8L",-1.53027185813934
"AP3B2",-2.1769631743825
"TPI1",0.666830960178472
"BTBD11",-1.5430975772604
"ZNF324",-1.18634834524926
"TBC1D5",0.992822194417713
"PPP6R3",-0.695685392259285
"MARCH6",1.18772816684055
"NFKB2",-2.94934549117505
"KIF23",-1.29524567699789
"CD226",-3.15252201451801
"PRKX",1.22801542154961
"NR1D1",-4.55257163986799
"ADNP2",-1.27147325753965
"LAMB1",1.59405129866305
"TNIK",1.51825942711757
"PALB2",-0.905526801684326
"SEC31A",0.969769674020297
"ASTN1",1.12647815750423
"INSR",0.942735677744896
"CCAR1",-0.701678514237452
"CTSC",1.0202524526176
"APOBEC3C",1.14774269694938
"PFDN2",-1.63609532113718
"CIP2A",-1.646240885025
"DOHH",-2.25448110632067
"PIGT",0.640942062624814
"OTUD7B",-0.897567404756208
"SLC29A4",0.992583801361516
"FAIM2",1.17970440051446
"GATAD2A",-1.32479348116359
"EPHX1",0.972886336837785
"IGFBP5",2.13496034506182
"KNSTRN",-1.30173155578673
"NCAM1",1.19223788959633
"ITPKC",-1.15524821479665
"BCHE",1.3219422384595
"SPICE1",1.02640526431594
"UVRAG",-1.4322626989892
"HELLS",-1.63839649323458
"EFS",1.07055713811294
"SMIM8",1.63079417354738
"C6orf89",0.928889506860982
"BCL2L1",-0.893952387851261
"ZMYM3",1.12836514706009
"QTRT2",-1.3416999983108
"C11orf71",1.13859129088195
"MMP14",1.14924030855371
"VCPKMT",-1.55872619205558
"CTSA",1.35879723011393
"ARF3",0.973942684150484
"CHST12",0.874995452710961
"PLA2G12A",1.72444274609405
"CDCA5",-2.68188392968035
"TBCC",-1.55514610912287
"ERCC2",0.861488288736673
"ACOT13",0.847797832519223
"FBXL19",-0.870956122025994
"FAM49B",1.29628795956765
"SLC39A10",1.45927592341308
"ZCCHC8",-1.07724246726969
"LARP4",-1.02270663137517
"POLQ",-1.87759391186259
"KIAA0319L",0.759123249816889
"CREBRF",-1.27012229700013
"PDIA5",2.0463924796984
"ZNF330",-1.31442752263613
"TRAM1",1.56018893638579
"MCM8",-1.52640727947062
"ZNF93",-1.19584152439249
"AGO1",0.891530223759807
"TSKU",1.32941432597257
"MICALL2",-1.1368954147571
"EIF3A",-0.82263224070803
"PFN2",1.18057834016811
"SLC2A1",0.702265044952757
"MALT1",-0.618355473572914
"MEGF9",2.07030164791696
"FAM107A",2.90420450721849
"IER2",-3.69912872614497
"HIST1H1E",-1.704032679207
"VDAC3",0.872202638086061
"SOX2",2.16098315950463
"CTNNAL1",-1.84031531523718
"ZNF844",-2.39050927665881
"FDFT1",0.890644594987642
"DYNC2LI1",1.20676969000767
"GNA13",-0.787114803166378
"LMO4",1.20192217099957
"GPN2",-1.1483868431338
"PCYOX1L",1.14398519043284
"RAPGEF3",1.59074581422323
"CENPU",-2.52455478513511
"BYSL",-2.12578899007852
"RNASET2",1.81046578488591
"TOLLIP",-0.862853815501494
"SNRPB",-1.55825761461669
"RABAC1",0.89756449300765
"LASP1",1.07566585237725
"ETS1",-1.58154667609445
"CENPF",-0.871152209782521
"RAI1",-0.775222486196475
"TIMM9",-1.34977399434187
"SCAF1",-1.3534182100202
"ADGRL3",2.64780432406363
"REEP2",1.18941010037316
"TOPORS",-0.887872023819808
"MRPL3",-0.762592837414466
"ALG6",1.48248090136168
"NBPF8",-1.05184045010729
"UBC",-1.09472666186715
"CPSF3",-0.74334947804576
"SYNPO2",1.40508579720629
"SOX12",1.11952000951092
"ARID5A",-1.07894541216212
"PTPRJ",0.794544001724153
"GPR153",1.08031689170427
"RIPOR1",-1.03472376497029
"CD44",0.868311037792397
"TMEM183A",-0.874047550131341
"HSF4",1.82368765499555
"TNFRSF11B",3.10931255358857
"TEAD2",1.24120366510202
"ZBTB14",1.00035908859136
"TP53I11",1.59465120571934
"NOB1",-1.2020866835538
"SNTB2",0.81966421397342
"SEC23B",-1.19849953934781
"TTC14",1.17385613591845
"EFEMP2",1.10104727037126
"NOL6",-1.33670771897054
"TRAF4",-1.76980140930818
"BAX",-1.093390080765
"DDN",-4.0220638557359
"FAM219B",1.13488076936331
"SERPINB8",-1.76566563616981
"DDX23",-0.726788064083241
"ANKRD36B",2.03871428425701
"KIAA0825",1.79256339845418
"WDR43",-1.68752367141778
"KIAA1549",1.42571660070439
"GARNL3",1.11646584957266
"TRPA1",2.05806522298666
"MPDZ",0.751929466167861
"C15orf39",-1.20727803988393
"CTBS",1.26010746775011
"SCPEP1",1.11284758550164
"LGALS1",0.729813084581319
"NFKBID",-2.07245749689949
"AMT",1.39847907486866
"WLS",1.23481519257092
"ZNF585A",-1.12103642357617
"FN3K",1.45968627257735
"KLHL21",-1.36451209835692
"PRMT5",-1.06785153752288
"KIF15",-1.2164552688018
"COLGALT1",0.766029962232406
"CENPK",-1.30098516111358
"PVR",-1.16285169624696
"CYBC1",1.50294734817857
"PLK4",-1.62883206290548
"NTM",0.98530819005525
"CENPX",-1.11572847586656
"DUSP19",1.64100758487956
"CA12",1.81786617034589
"TMEM59",0.7755306118002
"P4HB",1.09211803732691
"PLD1",1.40727720787684
"SH3RF1",-1.19588980592033
"CACTIN",-2.14364468982546
"MTHFD2L",-1.00520744937566
"COL4A1",2.29475526432706
"NKAPD1",-0.981846639750058
"SMOX",-1.31702536965841
"FAM171A1",1.98085142968983
"MAN2B2",1.34893711911213
"POLD1",-1.36820431108476
"PARP8",-0.975731714245424
"LHPP",2.33805911347053
"MVK",-1.0970331533092
"FHL2",-2.21315562785109
"WDR66",-2.51746856066579
"TNFSF12",1.58974705817022
"CSAD",1.08804459905932
"CYC1",-0.740370737809817
"FAM162A",2.21500918230169
"WASHC2A",-0.843791256095694
"TAOK2",-1.0858747123981
"STXBP1",0.910857934162009
"SERPINH1",1.03251238933717
"VEGFB",0.865428815729187
"SAYSD1",1.36770833569767
"MYLK",1.37961806011042
"ARHGAP21",1.12670553575191
"PSMD6",-0.867817703602739
"METTL2A",-0.736453670936322
"CTPS2",1.03344892951463
"CNPY4",1.32304418897781
"NOVA1",1.05034903637684
"DRG1",-1.07524586255299
"PPP6R1",-0.713847971611137
"TBC1D4",0.879742023771831
"RHOQ",0.706766912574599
"FERMT3",-3.67254979513846
"OS9",0.956787562357174
"LACTB",-1.02871401547577
"MMD",-1.82353423213546
"HELZ2",-1.01300797253278
"ADARB1",1.0348582837907
"RSPH3",1.36993384744338
"PJA2",1.0181642295378
"MYSM1",-0.844142737914849
"PRCC",-0.704248955253499
"CCNB1",-1.044019487979
"CDKL5",0.737491933935167
"BUD31",-1.19588474463327
"TBC1D10B",-0.965290742688637
"SLC35F5",1.28498865919599
"STX3",-2.30344572427001
"OSMR",1.24097293606231
"ATP6V0D1",-1.06205280980284
"SMTN",-1.58911903779179
"TMEM255A",2.62536232625682
"ZSCAN12",-1.06860255315173
"FARSA",-0.916980025659726
"C8orf37",1.02134734238313
"TBL3",-0.842219755969554
"PCOLCE",1.77936392920954
"MED10",-1.01742532022929
"RPS24",-1.37058060322675
"NDOR1",-2.476132858645
"NIPSNAP1",1.09882662218984
"SRGAP1",-1.23931329488444
"RRP8",-1.26278333657135
"ITGB8",2.67365761750343
"CWC25",-1.64653166990726
"ZNF211",-0.944316135685991
"NFKBIE",-3.73653328945433
"MON1A",-1.1432086458674
"UBE2C",-1.19262880698511
"DAB2IP",-0.716424820717528
"HMGN3",1.23730605098722
"SERINC1",0.630104691699694
"TMEM128",-0.772944887939991
"NT5C3B",-1.04099971892483
"PA2G4",-1.15882050226644
"NACC2",-1.14392265547263
"BMPR1B",1.44086642414557
"SLC25A33",-1.2480532012096
"MAP2K3",-2.41035941185568
"DALRD3",0.798295420725244
"EIF5",-1.52534255575731
"EFCAB7",0.866352583652966
"ARPC5",0.991012655281838
"IFITM1",3.26855566109795
"ELF4",-0.770984560114293
"ANGPTL2",1.22035717730831
"PIP5K1A",-1.17008125571344
"SEPT4",1.31834658490717
"KBTBD8",-4.26146274179462
"ASF1B",-1.43144744777854
"SEMA6A",2.51475802265875
"HIST1H2BJ",-2.04848896907737
"PCDHGA9",1.71138883661793
"SCYL1",-0.924720817290486
"SEMA4F",1.36013426294662
"LTV1",-1.35059498261426
"CCNT2",-0.702519778136537
"ZRSR2",-1.22310094664174
"NDUFA9",-0.915979256139266
"LRCH4",-1.49083737357178
"DPF1",-2.86161161393301
"NOC3L",-1.14778920265131
"SNX8",-1.60039846815444
"FUT11",0.953805537261216
"SOX9",1.00505979014789
"UFL1",0.955723254978273
"UTP15",-1.23295722549891
"CHFR",-0.995669687759851
"ZC3H12C",-0.863173279231226
"COL4A5",2.43699438549038
"FKBP1B",1.54676341311684
"GLO1",1.4424321320946
"OCEL1",1.03465325935295
"ANKRD13A",-0.966024580598558
"RPF2",-1.1305653021851
"NUP35",-1.1665144240874
"EFHC2",2.04969250423703
"ACVR1",-0.91239335809943
"PPP1R14B",-0.861066607718245
"MRM2",-1.25865541242259
"NUDC",-1.06750863723779
"PICALM",-0.993872857846391
"KIF4A",-1.61781636323335
"ZNF512B",-1.02605689003615
"TMEM50B",1.53187908028783
"FH",-1.09429557957464
"URI1",1.03422990657318
"ZBTB2",-2.78794905794064
"ARPP19",1.0004824978979
"DHX37",-1.24144250067411
"NTMT1",-2.01451209842677
"CCNYL1",-0.723165718482438
"SLC3A2",-2.39172282039342
"LGALS3",0.981091839510196
"NBPF14",-1.63828184077104
"PTBP2",-1.40868729253742
"F3",-1.64809117143855
"SLC38A1",-0.761411886664887
"CPSF2",-0.706651626163913
"JKAMP",0.912693776053562
"LEPROTL1",0.959997103415115
"ZNF282",-1.36759483350477
"SCARB1",1.85175480756724
"IPP",0.949638889744898
"SRSF6",-1.54829055285282
"USF3",1.30500412272786
"TCAIM",1.55943758171524
"LRP11",1.29186148679093
"CP",3.77656722501755
"C6orf120",0.816781890209389
"ANAPC5",0.744775745538962
"SALL1",0.842352122551103
"SAMD10",1.38601783684442
"ETV3",-0.704503543166575
"ZNF516",0.730312676145205
"MAFB",1.88216715221298
"EHD3",0.92597600145016
"HIBCH",1.14582331224169
"ZNF468",-0.805140024033873
"DAPK3",-1.21862706118385
"CHPF",1.49138363369559
"NHLRC3",1.64651579294731
"GART",-0.739315675970935
"TMEM44",1.14013669052151
"ARMCX2",0.817036600501146
"FAM155A",1.13382713335008
"PGBD5",-2.69053760988979
"CTNNBL1",-0.79368866454518
"HS3ST1",2.22286029363027
"EIF4EBP2",1.11506569201404
"DYNC2H1",0.686920792690721
"BIRC5",-2.08972515857946
"TTN",-3.86194617039319
"CYCS",-1.47134934980439
"FGL2",1.84510463776541
"AGO2",-0.734309470854257
"NAIF1",-1.29241622490986
"PELI3",0.926234235717174
"TDG",-0.961991822695679
"EIF3M",-0.925246822621539
"PLEKHO2",-2.08551910692399
"EGF",1.34726025806936
"MSX1",-0.890344488661318
"CLUH",-1.42344296674198
"PQLC2",-1.82776631057136
"LRRC28",1.38474427903541
"ZGPAT",-1.76103644259896
"UBE2L6",0.74450824964349
"FAM193A",-0.851327177045899
"SLMAP",-0.824803970821014
"CD47",0.861657600289502
"TCERG1",-0.896893305154742
"TUBB3",0.948219018228503
"AKT2",0.728815082270005
"DYRK3",-1.3780271709959
"SIX4",-1.10544698760099
"KANK1",1.21645856069248
"EDC3",-0.779578019129346
"STARD8",-1.90130485068325
"ZNF486",-1.38586959493237
"EYA4",0.849776755673847
"HAUS2",-1.11486745755733
"CALCOCO1",1.53239808202567
"ADPGK",0.843929747255735
"ZNF625",-2.06098321964854
"MED13",-1.00470355372413
"YJU2",-1.20936957555945
"CLU",1.46514076705064
"TJP2",-1.22384100344616
"EFNA5",1.01217877317195
"KCTD10",-0.798699400832937
"SCAF4",-0.843602253577994
"SUMF2",1.5050247522602
"ATP7B",2.49215460959701
"TGFBR2",1.25489124280366
"BEND7",-1.45828828399836
"PCGF6",-1.32367837976626
"FN1",1.21803550078267
"METTL25",1.5928615336841
"GLG1",1.50054195835178
"PPFIBP1",0.977507739799423
"TRAK1",1.31992706909152
"PCNX4",1.03080054705901
"ZNF202",-1.54846059624349
"NEK10",-2.55024246339561
"AP4E1",-1.14179582240031
"GLMP",1.35043381617098
"CWC22",-1.02360508951675
"DDX31",-1.05857269632028
"CKB",2.25831332248135
"HIST1H2AK",-2.80759021359126
"SLC47A1",1.2609149846327
"MID2",1.20708689004958
"TRMT44",-1.34493479263988
"CASC10",1.99989612898246
"GLT8D1",1.20610186422324
"ETF1",-1.04376820867441
"ZNF75D",1.18569978481849
"C2orf72",2.52605874563497
"UAP1L1",-1.58509427062625
"DTNA",1.8014803274283
"MAP1B",0.975226609474227
"SLC12A2",1.01727157757764
"COL14A1",2.33545896907708
"IFRD2",-1.79926551402763
"TNFRSF10B",-1.67130455860123
"EIF2B5",-0.859862783874463
"GSTM1",2.3675260525792
"FBXO16",1.37033954680652
"MYO9A",0.786445283598655
"GSDME",0.80537793447139
"BICC1",1.1199667711041
"REEP1",1.32973560687072
"MSANTD3",-1.71107875310671
"MORC3",-0.650470421429255
"ID1",3.56133095581589
"AKIRIN1",-1.36090248351625
"ANXA6",1.5061534044418
"TMEM214",0.833651959433032
"FAM13A",1.2190323750456
"FSTL1",1.71833765317995
"CARF",1.10986149628661
"GPR89A",-0.764826626494151
"SNX11",-1.43542133376268
"FKBP14",1.09699410229386
"SLC2A3",1.2806864886194
"C1orf52",-0.954253706439313
"ZC3H12A",-3.62561298455383
"LAPTM4B",0.831127263989487
"HACD3",0.781826012626262
"BRD1",-0.947023763322507
"FAM167A",-1.14598115381345
"DZIP1",0.860665138553889
"DBF4",-1.22261794362604
"C9orf72",1.15667728745084
"ACTB",0.736794793699049
"CACNA1C",1.39561442659227
"SLC36A1",-1.4181967080842
"RTCB",-1.32186713365218
"CST3",1.42937519577269
"PKD1L1",-3.53588721862798
"HPS5",-0.79405956956861
"CXCL16",0.712506012968891
"EXO1",-2.18813676648631
"RBBP8",-1.04887361254887
"PLEKHM1",-1.05879998179351
"PCDHGA7",1.58501711042395
"CIPC",0.969647054245196
"QPRT",2.37803180127754
"GNAI2",1.40852539905733
"CDCA2",-1.62637587898617
"CEP126",2.04378750648565
"KCTD6",0.752781506672536
"BRSK1",-2.0765472219287
"INPP4B",-0.951186191467193
"CCDC102B",2.7611312183627
"USP15",-1.13534776221292
"SEMA4G",2.57423606843489
"AR",1.3347127585772
"MYBL1",-1.92005254011185
"LRRFIP1",0.885458721189452
"STEAP3",1.0462576935287
"INTS13",-0.88370149415224
"BTG3",-0.976008928352912
"OMD",3.06472624063065
"RUNX2",1.05558397331553
"TEX10",-1.7610597606657
"NAA15",-1.00317178866872
"CADM1",0.829199883130733
"FAM149A",1.85125111463845
"YARS",-1.731367386353
"CPEB2",-0.785186905035947
"MAP7D1",-1.24880724587695
"RALGAPA2",1.17731648211563
"NCEH1",-1.39033792003409
"RIN2",1.03465308018829
"SIRT6",-1.10346153142983
"TMOD2",0.963250535111725
"RAD9B",-1.71005945007858
"ZUP1",-1.02485885895014
"ZIC1",1.05448144766275
"SH2D4A",-1.6746347496432
"AARS",-1.44869464470077
"MED18",-1.20040881446055
"ZNF629",-0.833562400317254
"PDIA3",0.827432233712426
"ATP6V0B",-1.09790148525414
"IL11",-5.17655743700475
"PLPP1",1.19878705948364
"ATAD2B",-0.981987253878787
"FAM47E",1.79576716841531
"CREBBP",-0.826074038327608
"VIM",1.04292562370826
"EIF1B",-0.830804221284119
"C14orf132",2.01147635950051
"OGFOD1",-0.687254596021363
"ATAD3A",-1.67619509518576
"ARSD",1.71110830697494
"PIK3R2",1.06714935702599
"ASNSD1",-0.92397493291473
"TMEM167B",0.757638985056291
"FNIP2",-0.882088836962719
"C16orf91",-1.32738430953772
